2834546529
16366375
3001738606
11018442
8771022
3263485963
43923409
132703700
14117843
3003305572
19734494
38523
393080313
454343140
3403314244
14192168
20536157
25562113
4063545453
30018058
330606546
3260518932
207773069
126084292
2734157666
2871989023
18139619
260741931
17539739
37589139
792185946
16221374
21021891
16583846
2189042016
20793816
59889953
75014376
20632796
17540405
783214
20220130
1394399438
3473023876
161375991
633725008
86383412
2493599652
35880417
3255961838
289431709
281616947
1285394935
3170646053
17475575
41135906
628899279
467759993
43192684
17498440
1876322665
89084561
41648843
41609275
16515099
31143489
2519063874
3119674731
84623395
17338082
2494254306
21323268
26554371
59826297
3160934593
167421802
555532681
518240271
205915163
3166053603
18759851
193818082
3027155415
337853585
552833296
243381107
747888979
